character_name,create_date,cube_type,miracle_time_flag,item_equip_part,item_level,target_item,potential_option_grade,additional_potential_option_grade,before_potential_options,before_additional_potential_options,after_potential_options,after_additional_potential_options
리부트반짝,2023-03-18T16:09:35+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:33+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:32+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:30+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:28+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:21+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:19+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:18+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:16+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:14+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +120', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:13+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +120', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:11+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:09+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:08+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:09:06+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': '방어력 : +6%', 'grade': '에픽'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:57+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': '방어력 : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-18T16:08:55+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': '방어력 : +6%', 'grade': '에픽'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:53+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': '방어력 : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-18T16:08:51+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:50+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:48+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:46+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:44+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:42+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:40+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:24+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:23+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:21+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:19+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:17+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:15+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:13+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:12+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:10+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:08:08+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:59+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:57+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:55+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'STR : +3%', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:53+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:52+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:50+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:48+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '방어력 : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:46+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:45+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:43+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:31+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:29+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '4초 당 24의 MP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:27+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:25+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:24+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:22+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': '올스탯 : +5', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '방어력 : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:20+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': '올스탯 : +5', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:18+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '최대 MP : +6%', 'grade': '에픽'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:14+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': '최대 MP : +6%', 'grade': '에픽'}]",[]
리부트반짝,2023-03-18T16:07:11+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}, {'value': '방어력 : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:07:00+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:06:57+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}, {'value': '최대 MP : +120', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:06:56+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:06:54+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-03-18T16:06:52+09:00,장인의 큐브,이벤트 적용되지 않음,반지,140,마이스터링,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'LUK : +3%', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
